word,corpus
touching,midsummersnightsdream
grain,midsummersnightsdream
lurk,midsummersnightsdream
waste,midsummersnightsdream
hundred,midsummersnightsdream
falling,midsummersnightsdream
went,midsummersnightsdream
wrong'd,midsummersnightsdream
followers,midsummersnightsdream
fill'd,midsummersnightsdream
Even,midsummersnightsdream
wend,midsummersnightsdream
satire,midsummersnightsdream
glad,midsummersnightsdream
Show,midsummersnightsdream
shocks,midsummersnightsdream
guilty,midsummersnightsdream
sails,midsummersnightsdream
create,midsummersnightsdream
quern,midsummersnightsdream
boiling,midsummersnightsdream
perishing,midsummersnightsdream
persever,midsummersnightsdream
Lull'd,midsummersnightsdream
snail,midsummersnightsdream
durst,midsummersnightsdream
pressed,midsummersnightsdream
diseases,midsummersnightsdream
messengers,midsummersnightsdream
union,midsummersnightsdream
doubler,midsummersnightsdream
weapons,midsummersnightsdream
desert,midsummersnightsdream
slumber'd,midsummersnightsdream
That's,midsummersnightsdream
snake,midsummersnightsdream
fog,midsummersnightsdream
Acheron,midsummersnightsdream
foe,midsummersnightsdream
wilful,midsummersnightsdream
constancy,midsummersnightsdream
Proceed,midsummersnightsdream
quell,midsummersnightsdream
Call'd,midsummersnightsdream
answers,midsummersnightsdream
churn,midsummersnightsdream
Impatient,midsummersnightsdream
kinsman,midsummersnightsdream
vaward,midsummersnightsdream
humour,midsummersnightsdream
duck,midsummersnightsdream
scorns,midsummersnightsdream
worm,midsummersnightsdream
cues,midsummersnightsdream
passing,midsummersnightsdream
Heigh,midsummersnightsdream
west,midsummersnightsdream
fie,midsummersnightsdream
vixen,midsummersnightsdream
Deny,midsummersnightsdream
minute,midsummersnightsdream
impeach,midsummersnightsdream
offices,midsummersnightsdream
astray,midsummersnightsdream
wheat,midsummersnightsdream
runn'st,midsummersnightsdream
separation,midsummersnightsdream
howsoever,midsummersnightsdream
safety,midsummersnightsdream
ne'er,midsummersnightsdream
engaged,midsummersnightsdream
barber's,midsummersnightsdream
periods,midsummersnightsdream
rattling,midsummersnightsdream
'little',midsummersnightsdream
horn,midsummersnightsdream
incorporate,midsummersnightsdream
married,midsummersnightsdream
barm,midsummersnightsdream
bark,midsummersnightsdream
Thessalian,midsummersnightsdream
rebuke,midsummersnightsdream
bare,midsummersnightsdream
lordship,midsummersnightsdream
thunder,midsummersnightsdream
Fare,midsummersnightsdream
shown,midsummersnightsdream
Unto,midsummersnightsdream
shows,midsummersnightsdream
unfold,midsummersnightsdream
herself,midsummersnightsdream
fawn,midsummersnightsdream
linen,midsummersnightsdream
Worm,midsummersnightsdream
partly,midsummersnightsdream
lived,midsummersnightsdream
dewlap,midsummersnightsdream
impaired,midsummersnightsdream
meaning,midsummersnightsdream
Coward,midsummersnightsdream
base,midsummersnightsdream
grisly,midsummersnightsdream
triumphantly,midsummersnightsdream
Cut,midsummersnightsdream
extenuate,midsummersnightsdream
fate,midsummersnightsdream
appointed,midsummersnightsdream
Tartar's,midsummersnightsdream
observance,midsummersnightsdream
band,midsummersnightsdream
grapes,midsummersnightsdream
friendship,midsummersnightsdream
hallow'd,midsummersnightsdream
creeps,midsummersnightsdream
carol,midsummersnightsdream
bounds,midsummersnightsdream
tame,midsummersnightsdream
names,midsummersnightsdream
dam,midsummersnightsdream
Each,midsummersnightsdream
sentences,midsummersnightsdream
trumpets,midsummersnightsdream
flock,midsummersnightsdream
drinks,midsummersnightsdream
lad,midsummersnightsdream
soul's,midsummersnightsdream
lap,midsummersnightsdream
officious,midsummersnightsdream
complaint,midsummersnightsdream
talk,midsummersnightsdream
saddest,midsummersnightsdream
lay,midsummersnightsdream
amiable,midsummersnightsdream
arm'd,midsummersnightsdream
thousand,midsummersnightsdream
farthest,midsummersnightsdream
orient,midsummersnightsdream
welcomes,midsummersnightsdream
gentlemen,midsummersnightsdream
Contagious,midsummersnightsdream
perish,midsummersnightsdream
Trust,midsummersnightsdream
audacious,midsummersnightsdream
torment,midsummersnightsdream
asunder,midsummersnightsdream
screeching,midsummersnightsdream
churchyards,midsummersnightsdream
Already,midsummersnightsdream
Rather,midsummersnightsdream
bewail,midsummersnightsdream
beshrew,midsummersnightsdream
tangled,midsummersnightsdream
recorder,midsummersnightsdream
eyeballs,midsummersnightsdream
heresies,midsummersnightsdream
Lulla,midsummersnightsdream
shore,midsummersnightsdream
holy,midsummersnightsdream
clean,midsummersnightsdream
None,midsummersnightsdream
virginity,midsummersnightsdream
greet,midsummersnightsdream
stand'st,midsummersnightsdream
cur,midsummersnightsdream
devour,midsummersnightsdream
follows,midsummersnightsdream
gaping,midsummersnightsdream
Although,midsummersnightsdream
defect,midsummersnightsdream
sunder,midsummersnightsdream
argument,midsummersnightsdream
solemnities,midsummersnightsdream
paved,midsummersnightsdream
unsay,midsummersnightsdream
lives,midsummersnightsdream
spiced,midsummersnightsdream
Faintness,midsummersnightsdream
Awake,midsummersnightsdream
counsels,midsummersnightsdream
seal,midsummersnightsdream
potion,midsummersnightsdream
Turn'd,midsummersnightsdream
conjure,midsummersnightsdream
unearned,midsummersnightsdream
task,midsummersnightsdream
notwithstanding,midsummersnightsdream
'Fair,midsummersnightsdream
intents,midsummersnightsdream
convenient,midsummersnightsdream
Neglect,midsummersnightsdream
Intended,midsummersnightsdream
shout,midsummersnightsdream
prettily,midsummersnightsdream
dissension,midsummersnightsdream
seat,midsummersnightsdream
along,midsummersnightsdream
glittering,midsummersnightsdream
cool,midsummersnightsdream
Disparage,midsummersnightsdream
bachelor,midsummersnightsdream
eyed,midsummersnightsdream
sweat,midsummersnightsdream
deepest,midsummersnightsdream
aloof,midsummersnightsdream
dolphin's,midsummersnightsdream
ugly,midsummersnightsdream
'never,midsummersnightsdream
lob,midsummersnightsdream
expound,midsummersnightsdream
kingdom,midsummersnightsdream
AEgle,midsummersnightsdream
puppet,midsummersnightsdream
Sees,midsummersnightsdream
Seem,midsummersnightsdream
we'll,midsummersnightsdream
handful,midsummersnightsdream
bracelets,midsummersnightsdream
original,midsummersnightsdream
screech,midsummersnightsdream
con,midsummersnightsdream
progeny,midsummersnightsdream
supposed,midsummersnightsdream
sports,midsummersnightsdream
meantime,midsummersnightsdream
coy,midsummersnightsdream
pick'd,midsummersnightsdream
conclude,midsummersnightsdream
bashfulness,midsummersnightsdream
shapes,midsummersnightsdream
prospers,midsummersnightsdream
fellows,midsummersnightsdream
battle,midsummersnightsdream
thereof,midsummersnightsdream
jangling,midsummersnightsdream
Believe,midsummersnightsdream
forgeries,midsummersnightsdream
crest,midsummersnightsdream
berries,midsummersnightsdream
ditty,midsummersnightsdream
setting,midsummersnightsdream
behowls,midsummersnightsdream
Fann'd,midsummersnightsdream
moused,midsummersnightsdream
exploit,midsummersnightsdream
increase,midsummersnightsdream
confounding,midsummersnightsdream
monkey,midsummersnightsdream
affright,midsummersnightsdream
gathering,midsummersnightsdream
pour,midsummersnightsdream
nights,midsummersnightsdream
loyalty,midsummersnightsdream
downright,midsummersnightsdream
Know,midsummersnightsdream
therein,midsummersnightsdream
million,midsummersnightsdream
lovest,midsummersnightsdream
tiring,midsummersnightsdream
cushion,midsummersnightsdream
revelling,midsummersnightsdream
Quench'd,midsummersnightsdream
bait,midsummersnightsdream
kindred,midsummersnightsdream
tied,midsummersnightsdream
Use,midsummersnightsdream
Ercles,midsummersnightsdream
self,midsummersnightsdream
fairly,midsummersnightsdream
raven,midsummersnightsdream
capacity,midsummersnightsdream
moon's,midsummersnightsdream
drivest,midsummersnightsdream
apricocks,midsummersnightsdream
distracted,midsummersnightsdream
'Thisne,midsummersnightsdream
return,midsummersnightsdream
bankrupt,midsummersnightsdream
see'st,midsummersnightsdream
prison,midsummersnightsdream
led,midsummersnightsdream
roaring,midsummersnightsdream
beached,midsummersnightsdream
colt,midsummersnightsdream
undo,midsummersnightsdream
ghosts,midsummersnightsdream
remote,midsummersnightsdream
simpleness,midsummersnightsdream
swell,midsummersnightsdream
erewhile,midsummersnightsdream
betrothed,midsummersnightsdream
Cursed,midsummersnightsdream
deceive,midsummersnightsdream
squirrel's,midsummersnightsdream
plunge,midsummersnightsdream
season,midsummersnightsdream
Phoebe,midsummersnightsdream
match,midsummersnightsdream
garter,midsummersnightsdream
leagues,midsummersnightsdream
passionate,midsummersnightsdream
protest,midsummersnightsdream
purpose,midsummersnightsdream
aright,midsummersnightsdream
affair,midsummersnightsdream
Mistress,midsummersnightsdream
couple,midsummersnightsdream
spiders,midsummersnightsdream
hinders,midsummersnightsdream
lip,midsummersnightsdream
palpable,midsummersnightsdream
drooping,midsummersnightsdream
pipes,midsummersnightsdream
Judge,midsummersnightsdream
coil,midsummersnightsdream
bags,midsummersnightsdream
merchandise,midsummersnightsdream
triumph,midsummersnightsdream
'Little',midsummersnightsdream
brow,midsummersnightsdream
storms,midsummersnightsdream
frantic,midsummersnightsdream
Nothing,midsummersnightsdream
sleek,midsummersnightsdream
upbraid,midsummersnightsdream
starry,midsummersnightsdream
Phillida,midsummersnightsdream
rheumatic,midsummersnightsdream
debate,midsummersnightsdream
write,midsummersnightsdream
insufficiency,midsummersnightsdream
mar,midsummersnightsdream
evening,midsummersnightsdream
clouds,midsummersnightsdream
confound,midsummersnightsdream
Weaving,midsummersnightsdream
betroth'd,midsummersnightsdream
dulcet,midsummersnightsdream
lazy,midsummersnightsdream
peas,midsummersnightsdream
filch'd,midsummersnightsdream
least,midsummersnightsdream
me',midsummersnightsdream
conn'd,midsummersnightsdream
wanes,midsummersnightsdream
'scape,midsummersnightsdream
balance,midsummersnightsdream
obscenely,midsummersnightsdream
smiling,midsummersnightsdream
starve,midsummersnightsdream
doing,midsummersnightsdream
villagery,midsummersnightsdream
funerals,midsummersnightsdream
Thebes,midsummersnightsdream
remember,midsummersnightsdream
gossip's,midsummersnightsdream
margent,midsummersnightsdream
courageous,midsummersnightsdream
gossip'd,midsummersnightsdream
sister,midsummersnightsdream
headed,midsummersnightsdream
swim,midsummersnightsdream
lofty,midsummersnightsdream
trim,midsummersnightsdream
glory,midsummersnightsdream
Captain,midsummersnightsdream
ounce,midsummersnightsdream
meeting,midsummersnightsdream
collied,midsummersnightsdream
dye,midsummersnightsdream
evils,midsummersnightsdream
whit,midsummersnightsdream
whip,midsummersnightsdream
recreant,midsummersnightsdream
heartily,midsummersnightsdream
ravished,midsummersnightsdream
cowslip's,midsummersnightsdream
Met,midsummersnightsdream
earthlier,midsummersnightsdream
Crystal,midsummersnightsdream
bethink,midsummersnightsdream
Abate,midsummersnightsdream
fashion,midsummersnightsdream
bellied,midsummersnightsdream
taunted,midsummersnightsdream
flights,midsummersnightsdream
withdraw,midsummersnightsdream
maidenly,midsummersnightsdream
brisky,midsummersnightsdream
shaping,midsummersnightsdream
Amen,midsummersnightsdream
Indeed,midsummersnightsdream
mourning,midsummersnightsdream
amorous,midsummersnightsdream
Melted,midsummersnightsdream
telling,midsummersnightsdream
last,midsummersnightsdream
respects,midsummersnightsdream
eunuch,midsummersnightsdream
Thereby,midsummersnightsdream
vestal,midsummersnightsdream
peck,midsummersnightsdream
credit,midsummersnightsdream
gun's,midsummersnightsdream
liquid,midsummersnightsdream
thither,midsummersnightsdream
brakes,midsummersnightsdream
Squash,midsummersnightsdream
tickle,midsummersnightsdream
shroud,midsummersnightsdream
customary,midsummersnightsdream
Reason,midsummersnightsdream
recompense,midsummersnightsdream
Without,midsummersnightsdream
peep,midsummersnightsdream
besides,midsummersnightsdream
opportunity,midsummersnightsdream
imperfection,midsummersnightsdream
squire,midsummersnightsdream
Troyan,midsummersnightsdream
reprehend,midsummersnightsdream
pelting,midsummersnightsdream
Crowns,midsummersnightsdream
neigh,midsummersnightsdream
Hiems',midsummersnightsdream
devoured,midsummersnightsdream
sway'd,midsummersnightsdream
Churl,midsummersnightsdream
urged,midsummersnightsdream
floor,midsummersnightsdream
defiled,midsummersnightsdream
simply,midsummersnightsdream
transported,midsummersnightsdream
assurance,midsummersnightsdream
pert,midsummersnightsdream
nosegays,midsummersnightsdream
mouths,midsummersnightsdream
date,midsummersnightsdream
leads,midsummersnightsdream
widow,midsummersnightsdream
shady,midsummersnightsdream
reply,midsummersnightsdream
nuts,midsummersnightsdream
slay,midsummersnightsdream
Tie,midsummersnightsdream
expense,midsummersnightsdream
centre,midsummersnightsdream
mud,midsummersnightsdream
nightingale,midsummersnightsdream
amazedly,midsummersnightsdream
dark,midsummersnightsdream
Bedabbled,midsummersnightsdream
Lest,midsummersnightsdream
Less,midsummersnightsdream
shone,midsummersnightsdream
nodding,midsummersnightsdream
Thracian,midsummersnightsdream
carcass,midsummersnightsdream
primrose,midsummersnightsdream
roasted,midsummersnightsdream
rocks,midsummersnightsdream
fordone,midsummersnightsdream
globe,midsummersnightsdream
fellowship,midsummersnightsdream
dry,midsummersnightsdream
bred,midsummersnightsdream
illusion,midsummersnightsdream
snatch,midsummersnightsdream
Steppe,midsummersnightsdream
DRAMATIS,midsummersnightsdream
spangled,midsummersnightsdream
sinister,midsummersnightsdream
Due,midsummersnightsdream
garlic,midsummersnightsdream
tie,midsummersnightsdream
shake,midsummersnightsdream
dank,midsummersnightsdream
dotage,midsummersnightsdream
finish'd,midsummersnightsdream
Knight,midsummersnightsdream
undergo,midsummersnightsdream
versing,midsummersnightsdream
noontide,midsummersnightsdream
Tom,midsummersnightsdream
superpraise,midsummersnightsdream
exit,midsummersnightsdream
he'll,midsummersnightsdream
Beetles,midsummersnightsdream
impair,midsummersnightsdream
boasts,midsummersnightsdream
contest,midsummersnightsdream
munch,midsummersnightsdream
private,midsummersnightsdream
shifting,midsummersnightsdream
press'd,midsummersnightsdream
scales,midsummersnightsdream
slip,midsummersnightsdream
princess,midsummersnightsdream
mutual,midsummersnightsdream
eyelids,midsummersnightsdream
deflower'd,midsummersnightsdream
amen,midsummersnightsdream
fragrant,midsummersnightsdream
archery,midsummersnightsdream
doting,midsummersnightsdream
repair,midsummersnightsdream
shoes,midsummersnightsdream
Fine,midsummersnightsdream
obedience,midsummersnightsdream
properties,midsummersnightsdream
bewitch'd,midsummersnightsdream
Spartan,midsummersnightsdream
Thrice,midsummersnightsdream
bide,midsummersnightsdream
conspired,midsummersnightsdream
hunting,midsummersnightsdream
dewdrops,midsummersnightsdream
undertake,midsummersnightsdream
Brief,midsummersnightsdream
crows,midsummersnightsdream
sands,midsummersnightsdream
order,midsummersnightsdream
